0100-01-  WEST EIFEL VOLC FIELD         Germany              50.17  N   6.85  E   600 Maars               Radiocarbon             D7
0804-04=  MIYAKE-JIMA                   Izu Is-Japan         34.08  N 139.53  E   815 Stratovolcano       Historical              D1
0804-041  KUROSE HOLE                   Izu Is-Japan         33.40  N 139.68  E  -107 Submarine volcano   Holocene                U
0804-05=  HACHIJO-JIMA                  Izu Is-Japan         33.13  N 139.77  E   854 Stratovolcanoes     Historical              D5
0804-06=  AOGA-SHIMA                    Izu Is-Japan         32.45  N 139.77  E   423 Stratovolcano       Historical              D4
0804-07=  BAYONNAISE ROCKS              Izu Is-Japan         31.92  N 139.92  E    10 Submarine volcano   Historical              D1
0804-08=  SMITH ROCK                    Izu Is-Japan         31.32  N 140.05  E   136 Submarine volcano   Historical              D2
0804-09=  TORI-SHIMA                    Izu Is-Japan         30.48  N 140.32  E   403 Stratovolcano       Historical              D1
0804-091  OMACHI SEAMOUNT               Izu Is-Japan         29.22  N 140.80  E -1700 Submarine volcano   Uncertain               ?
0804-092  NISHINO-SHIMA                 Volcano Is-Japan     27.243 N 140.877 E    52 Caldera             Historical              D1
0804-093  UNNAMED                       Volcano Is-Japan     26.13  N 144.48  E -3200 Submarine volcano ? Uncertain               ?
0804-10=  KAITOKU SEAMOUNT              Volcano Is-Japan     26.122 N 141.102 E   -10 Submarine volcano   Historical              D1
0804-11=  KITA-IWO-JIMA                 Volcano Is-Japan     25.43  N 141.23  E   792 Stratovolcano       Historical              D2
0804-12=  IWO-JIMA                      Volcano Is-Japan     24.75  N 141.33  E   161 Caldera             Historical              D1
0804-13=  SHIN-IWO-JIMA                 Volcano Is-Japan     24.28  N 141.52  E   -14 Submarine volcano   Historical              D1
0804-131  MINAMI-HIYOSHI                Volcano Is-Japan     23.507 N 141.905 E   -30 Submarine volcano   Historical              D1
0804-132  NIKKO                         Volcano Is-Japan     23.075 N 142.308 E  -391 Submarine volcano   Uncertain               ?
0804-133  FUKUJIN                       Volcano Is-Japan     21.925 N 143.442 E  -217 Submarine volcano   Historical              D1
0804-134  KASUGA SEAMOUNT               Volcano Is-Japan     21.77  N 143.72  E  -558 Submarine volcano   Uncertain               ?
0804-135  UNNAMED                       Mariana Is-C Pac     21.00  N 142.90  E       Submarine volcano ? Uncertain               ?
0804-136  UNNAMED                       Mariana Is-C Pac     20.30  N 143.20  E       Submarine volcano ? Uncertain               ?
0804-14=  FARALLON DE PAJAROS           Mariana Is-C Pac     20.53  N 144.90  E   360 Stratovolcano       Historical              D1
0804-141  AHYI                          Mariana Is-C Pac     20.43  N 145.03  E   -70 Submarine volcano   Uncertain               U
0804-142  SUPPLY REEF                   Mariana Is-C Pac     20.13  N 145.10  E    -8 Submarine volcano   Hydrophonic             D1
0804-15=  ASUNCION                      Mariana Is-C Pac     19.67  N 145.40  E   857 Stratovolcano       Historical              D2
0804-16=  AGRIGAN                       Mariana Is-C Pac     18.77  N 145.67  E   965 Stratovolcano       Historical              D2
0804-17=  PAGAN                         Mariana Is-C Pac     18.13  N 145.80  E   570 Stratovolcanoes     Historical              D1
0804-18=  ALAMAGAN                      Mariana Is-C Pac     17.60  N 145.83  E   744 Stratovolcano       Radiocarbon             D6
0804-19=  GUGUAN                        Mariana Is-C Pac     17.32  N 145.85  E   287 Stratovolcano       Historical              D3
0804-191  SARIGAN                       Mariana Is-C Pac     16.708 N 145.78  E   538 Stratovolcano       Holocene                U
0804-20=  ANATAHAN                      Mariana Is-C Pac     16.35  N 145.67  E   788 Stratovolcano       Holocene                U
0804-201  RUBY                          Mariana Is-C Pac     15.62  N 145.57  E  -230 Submarine volcano   Hydrophonic             D1
0804-21=  ESMERALDA BANK                Mariana Is-C Pac     15.00  N 145.25  E   -43 Submarine volcano   Fumarolic               ?
0805-01=  OSHIMA-OSHIMA                 Hokkaido-Japan       41.50  N 139.37  E   737 Stratovolcano       Historical              D4
0805-011  E-SAN                         Hokkaido-Japan       41.80  N 141.17  E   618 Stratovolcano       Historical              D3
0805-02=  KOMAGA-TAKE                   Hokkaido-Japan       42.07  N 140.68  E  1140 Stratovolcano       Historical              D2
0805-021  NIGORIGAWA                    Hokkaido-Japan       42.12  N 140.45  E   356 Hydrothermal field  Pleistocene-Fumarolic   Q
0805-03=  USU                           Hokkaido-Japan       42.53  N 140.83  E   731 Stratovolcano       Historical              D1
0805-031  IWAONUPURI                    Hokkaido-Japan       42.88  N 140.63  E  1154 Stratovolcanoes     Holocene                U
0805-032  YOTEI                         Hokkaido-Japan       42.83  N 140.82  E  1893 Stratovolcano       Radiocarbon             D7
0805-033  SHIRIBETSU                    Hokkaido-Japan       42.767 N 140.916 E  1107 Stratovolcano ?     Holocene                U
0805-034  KUTTARA                       Hokkaido-Japan       42.50  N 141.18  E   581 Stratovolcano       Tephrochronology        D3
0805-04=  SHIKOTSU                      Hokkaido-Japan       42.70  N 141.333 E  1320 Caldera             Historical              D1
0805-041  RISHIRI                       Hokkaido-Japan       45.18  N 141.25  E  1719 Stratovolcano       Radiocarbon             D7
0805-05=  TOKACHI                       Hokkaido-Japan       43.42  N 142.68  E  2077 Stratovolcanoes     Historical              D1
0805-06=  DAISETSU                      Hokkaido-Japan       43.68  N 142.88  E  2290 Stratovolcanoes     Tephrochronology        D6
0805-061  NIPESOTSU-UPEPESANKE          Japan                43.45  N 143.03  E  2013 Lava domes          Historical              D3
0805-062  SHIKARIBETSU GROUP            Hokkaido-Japan       43.28  N 143.08  E  1430 Lava domes          Holocene                U
0805-07=  AKAN                          Hokkaido-Japan       43.38  N 144.02  E  1499 Caldera             Historical              D1
0805-08=  KUTCHARO                      Hokkaido-Japan       43.55  N 144.43  E  1000 Caldera             Tephrochronology        D6
0805-081  MASHU                         Hokkaido-Japan       43.57  N 144.57  E   855 Caldera             Radiocarbon             D6
0805-082  RAUSU                         Hokkaido-Japan       44.073 N 145.125 E  1660 Stratovolcano       Holocene                U
0805-09=  SHIRETOKO-IWO-ZAN             Hokkaido             44.13  N 145.17  E  1563 Stratovolcano       Historical              D2
0900-01=  GOLOVNIN                      Kurile Is            43.85  N 145.53  E   541 Caldera             Historical              D3
0900-02=  MENDELEEV                     Kurile Is            43.98  N 145.70  E   887 Stratovolcano       Historical              D3
0900-021  SMIRNOV                       Kurile Is            44.43  N 146.13  E  1189 Stratovolcano       Holocene                U
0900-03=  TIATIA                        Kurile Is            44.358 N 146.27  E  1819 Stratovolcano       Historical              D1
0900-04=  BERUTARUBE                    Kurile Is            44.47  N 146.93  E  1220 Stratovolcano       Holocene                U
0900-041  LVINAYA PAST                  Kurile Is            44.62  N 147.00  E   528 Stratovolcano       Radiocarbon             D7
0900-05=  ATSONUPURI                    Kurile Is            44.804 N 147.13  E  1205 Stratovolcano       Historical              D2
0900-06-  BOGATYR RIDGE                 Kurile Is            44.83  N 147.37  E  1634 Stratovolcano       Holocene                U
0900-061  UNNAMED                       Kurile Is            45.03  N 147.208 E  -930 Submarine volcano   Uncertain               ?
0900-07=  GROZNY GROUP                  Kurile Is            45.02  N 147.87  E  1211 Complex volcanoes   Historical              D1
0900-08=  BARANSKY                      Kurile Is            45.10  N 148.02  E  1132 Stratovolcano       Historical              D2
0900-09=  CHIRIP                        Kurile Is            45.38  N 147.92  E  1589 Stratovolcanoes     Historical              D3
0900-091  GOLETS-TORNYI GROUP           Kurile Is            45.25  N 148.35  E   442 Pyroclastic cones   Holocene?               ?
0900-10=  MEDVEZHIA                     Kurile Is            45.38  N 148.83  E  1124 Somma volcano       Historical              D2
0900-11-  DEMON                         Kurile Is            45.50  N 148.85  E  1205 Stratovolcano       Holocene                U
0900-111  IVAO GROUP                    Kurile Is            45.77  N 149.68  E  1426 Cinder cones        Holocene                U
0900-112  RUDAKOV                       Kurile Is            45.88  N 149.83  E   542 Stratovolcano       Holocene?               ?
0900-113  TRI SESTRY                    Kurile Is            45.93  N 149.92  E   998 Stratovolcano       Holocene?               ?
0900-12=  KOLOKOL GROUP                 Kurile Is            46.042 N 150.05  E  1328 Somma volcanoes     Historical              D1
0900-13-  UNNAMED                       Kurile Is            46.10  N 150.50  E  -100 Submarine volcano ? Uncertain               ?
0900-15=  CHIRPOI                       Kurile Is            46.525 N 150.875 E   742 Caldera             Historical              D1
0900-16-  UNNAMED                       Kurile Is            46.47  N 151.28  E  -502 Submarine volcano   Hydrophonic             D1
0900-17A  MILNE                         Kurile Is            46.82  N 151.78  E  1540 Somma volcano       Holocene                U
0900-17B  GORIASCHAIA SOPKA             Kurile Is            46.83  N 151.75  E   891 Stratovolcano       Historical              D2
0900-18=  ZAVARITZKI CALDERA            Kurile Is            46.925 N 151.95  E   624 Caldera             Historical              D2
0900-19=  PREVO PEAK                    Kurile Is            47.02  N 152.12  E  1360 Stratovolcano       Historical              D3
0900-191  URATAMAN                      Kurile Is            47.12  N 152.23  E   678 Somma volcano       Holocene                U
0900-20=  KETOI                         Kurile Is            47.35  N 152.475 E  1172 Stratovolcano       Historical              D2
